property_type,society,price,price_per_sqft,bedRoom,bathroom,balcony,noOfFloor,facing,agePossession,area,has_builtup_area,locality,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,environment,lifestyle,connectivity,safety,overall_rating,nearby_count,school_count,hospital_count,bank_count,metro_count,ready_to_move,corner_plot,park_facing,freehold,newly_renovated,rental_income,fully_furnished
house,vipul tatvam villa,12.3,37964,3,3,2,2,North,Moderately Old,3240.0,0,Sector 48 Gurgaon,1,1,0,1,0,2,76,4.0,4.0,5.0,4.0,4.25,15,3,0,3,0,0,1,0,1,0,0,0
house,sector 14 rwa,8.265,25425,3,3,2,4,South-West,Moderately Old,3251.0,0,Sector 14 Gurgaon,0,0,0,0,0,0,5,4.0,5.0,5.0,4.0,4.5,50,3,12,11,0,0,0,0,0,0,0,0
house,independent,4.800000000000001,21337,3,3,2,2,Na,Old Property,2250.0,0,Sector 4 Gurgaon,0,0,0,0,0,0,9,5.0,5.0,5.0,5.0,5.0,49,1,13,5,0,0,0,0,0,0,0,0
house,ireo victory valley4.0 â˜…,12.0,33378,6,7,3+,3,North-East,Moderately Old,3595.0,0,Sector 67 Gurgaon,1,1,1,1,0,2,69,4.0,4.0,4.0,4.0,4.0,11,1,1,0,0,0,0,0,0,0,0,0
house,independent,4.425000000000001,24617,3,3,3,2,North-West,Moderately Old,1798.0,1,Rosewood,0,0,1,0,0,2,40,5.0,5.0,5.0,5.0,5.0,46,1,5,8,0,0,0,0,0,0,0,0
house,independent,4.199999999999999,30484,3,3,2,2,East,Moderately Old,1378.0,0,Rosewood,1,1,1,1,0,2,53,5.0,5.0,5.0,5.0,5.0,46,1,5,8,0,0,0,0,0,0,0,0
house,independent,7.875,40421,9,9,3+,4,East,Relatively New,1948.0,1,Sector 47 Gurgaon,0,1,0,0,0,0,69,5.0,4.0,5.0,5.0,4.75,47,4,2,4,0,0,1,1,0,0,0,0
house,independent,12.735,70846,12,12,3+,4,North,Relatively New,1798.0,0,DLF Phase 1,0,1,0,1,0,2,29,5.0,5.0,5.0,5.0,5.0,46,0,6,11,6,1,0,0,1,0,0,0
house,bestech park view aindependentda4.2 â˜…,6.525,11909,4,4,3,2,North,Relatively New,5479.0,0,Sector 81 Gurgaon,0,1,1,0,0,0,19,4.0,4.0,3.0,4.0,3.75,10,1,1,0,1,0,0,0,0,0,0,0
house,independent,5.235,30208,4,4,2,3,South-East,Moderately Old,1733.0,0,Sushant Lok Phase 3,1,1,0,1,0,2,33,4.0,4.0,4.0,4.0,4.0,45,1,6,13,0,1,0,0,1,0,0,0
house,independent,4.485,30864,4,4,2,2,South,Moderately Old,1453.0,0,Sector 56 Gurgaon,1,1,0,1,0,2,33,4.0,5.0,5.0,4.0,4.5,47,1,5,14,3,1,0,0,1,0,0,0
house,independent,13.785,51023,16,18,2,4,West,New Property,2702.0,0,Sushant Lok Phase 2,0,1,0,1,0,2,33,4.0,4.0,5.0,4.0,4.25,48,0,6,11,3,1,0,0,1,0,0,0
house,independent,2.46,15135,3,3,2,4,South,New Property,1625.0,0,Sushant Lok Phase 2,1,1,0,0,0,0,32,4.0,4.0,5.0,4.0,4.25,48,0,6,11,3,0,0,0,0,0,0,0
house,unitech palms south city 1,14.025,43288,10,10,3+,4,North-East,Moderately Old,3240.0,1,South City 1,1,1,0,0,0,0,33,5.0,5.0,5.0,5.0,5.0,49,1,3,7,1,0,0,0,0,0,0,0
house,unitech palms south city 1,13.875,42825,9,9,3+,4,North,Moderately Old,3240.0,1,South City 1,1,1,1,1,0,2,31,5.0,5.0,5.0,5.0,5.0,49,1,3,7,1,0,0,0,0,0,0,0
house,eros rosewood villas,4.199999999999999,27478,3,3,3,2,East,Moderately Old,1528.0,1,Sector 49 Gurgaon,0,0,0,1,0,0,40,4.0,4.0,5.0,5.0,4.5,46,0,5,9,0,0,0,0,0,0,0,0
house,eros rosewood villas,3.75,24534,3,3,2,2,East,Moderately Old,1528.0,1,Sector 49 Gurgaon,0,0,1,1,0,0,36,4.0,4.0,5.0,5.0,4.5,46,0,5,9,0,0,0,0,0,0,0,0
house,eros rosewood city4.0 â˜…,6.074999999999999,35496,3,3,3,2,East,Moderately Old,1711.0,1,Sector 49 Gurgaon,0,1,1,0,0,0,26,4.0,4.0,5.0,5.0,4.5,46,0,5,9,0,0,0,0,0,0,0,0
house,independent,12.6,51796,4,4,3+,2,North-East,Relatively New,2433.0,0,"Gurugram, DLF Phase 4",0,1,1,1,0,2,76,5.0,4.0,5.0,5.0,4.75,47,0,5,8,3,0,0,0,0,0,0,0
house,independent,9.0,31672,6,7,3+,3,East,Moderately Old,2842.0,0,"Gurugram, V Block DLF Phase 3",1,1,1,1,0,2,62,4.0,4.0,5.0,4.0,4.25,45,0,3,11,6,0,0,0,0,0,0,0
house,emaar mgf marbella,16.5,50927,5,6,3+,2,North-East,New Property,3240.0,0,"Sector 66, Gurugram, Sector 66 Gurgaon",1,1,1,1,0,2,76,3.0,4.0,4.0,4.0,3.75,14,1,1,0,1,0,0,0,0,0,0,0
house,international city by sobha phase 2,13.125,36508,5,5,3+,3,North-East,New Property,3595.0,0,"Sector 109, Gurugram, Sector 109 Gurgaon",1,1,1,1,0,2,76,5.0,4.0,3.0,4.0,4.0,8,1,1,0,1,0,0,0,0,0,0,0
house,independent,34.5,38339,4,4,3+,2,South-West,Relatively New,8999.0,0,"Gurugram, DLF Phase 1",1,1,1,1,0,2,76,5.0,5.0,5.0,5.0,5.0,46,0,6,11,6,0,0,0,0,0,0,0
house,independent,9.75,54240,4,4,3+,2,North-East,Moderately Old,1798.0,0,"Gurugram, DLF Phase 2",1,1,1,1,0,0,45,5.0,5.0,5.0,5.0,5.0,44,0,1,12,5,0,0,0,0,0,0,0
house,sushant lok 1 builder floors,3.675,68284,4,4,3+,3,West,Moderately Old,538.0,1,Sushant Lok Phase 1,1,1,0,1,1,1,58,5.0,5.0,5.0,4.0,4.75,47,1,4,7,1,0,0,0,0,0,0,1
house,independent,8.25,32754,8,8,2,3,East,Moderately Old,2519.0,0,Ansal Plaza,1,1,0,1,0,2,32,5.0,5.0,5.0,5.0,5.0,27,2,2,3,1,0,0,0,0,0,0,0
house,independent,5.265,18528,4,4,3,4,North,New Property,2842.0,0,Suncity,0,1,0,0,0,0,40,5.0,4.0,4.0,5.0,4.5,47,1,6,13,4,0,1,0,0,0,0,0
house,satya the legend3.8 â˜…,13.875,24004,5,5,3+,4,North-East,Relatively New,5780.0,1,Sector 57 Gurgaon,1,1,1,1,0,2,76,4.0,4.0,4.0,4.0,4.0,15,0,5,5,0,0,0,0,0,0,0,0
house,independent,8.475000000000001,27530,7,7,3+,2,West,Moderately Old,3078.0,1,Sector 23 Gurgaon,0,1,0,1,0,0,43,4.0,5.0,5.0,4.0,4.5,27,2,1,3,1,0,0,0,0,0,1,0
house,independent,11.775,43583,9,9,3+,3,West,Relatively New,2702.0,0,A Block Sushant Lok Phase 1,1,1,0,1,1,1,33,4.0,4.0,5.0,3.0,4.0,48,0,5,12,3,0,0,0,0,0,0,0
house,independent,20.25,44793,5,5,3+,2,North-East,Relatively New,4521.0,0,DLF Phase 1,1,1,0,1,1,1,33,5.0,5.0,5.0,5.0,5.0,46,0,6,11,6,0,0,0,0,0,0,0
house,independent,28.5,63343,6,8,3+,3,East,Moderately Old,4499.0,0,DLF Phase 1,1,1,1,1,0,2,40,5.0,5.0,5.0,5.0,5.0,46,0,6,11,6,0,0,0,0,0,0,0
house,independent,8.25,57198,18,18,3+,4,South-West,Relatively New,1442.0,0,Suncity,0,1,0,0,0,1,23,5.0,4.0,4.0,5.0,4.5,47,1,6,13,4,0,0,1,0,0,0,0
house,independent,5.25,32301,4,4,3+,3,South,Old Property,1625.0,0,Sushant Lok Phase 3,0,0,1,0,0,2,21,4.0,4.0,4.0,4.0,4.0,45,1,6,13,0,0,0,0,0,0,0,0
house,vipul tatvam villa,12.375,39238,4,4,3+,3,North-East,Relatively New,3154.0,1,Sector 48 Gurgaon,0,1,1,0,0,2,76,4.0,4.0,5.0,4.0,4.25,15,3,0,3,0,0,0,0,0,0,0,0
house,dlf city plots,24.0,53342,4,4,3,1,Na,Relatively New,4499.0,0,DLF Phase 1,1,0,1,1,0,0,5,5.0,5.0,5.0,5.0,5.0,8,1,1,0,1,0,0,0,0,0,0,0
house,suncity township4.1 â˜…,37.5,41673,4,4,3+,2,North,Moderately Old,8999.0,0,Sector 54 Gurgaon,1,1,1,1,0,0,0,4.0,5.0,4.0,4.0,4.25,48,1,6,13,4,0,0,0,0,0,0,0
house,ansals palam vihar,4.0200000000000005,25757,4,3,2,3,Na,Moderately Old,1561.0,0,Palam Vihar,0,0,1,0,0,2,40,5.0,5.0,5.0,4.0,4.75,27,2,2,3,1,0,0,0,0,0,0,0
house,independent,4.050000000000001,27871,5,5,2,3,East,Old Property,1453.0,0,Sector 23 Gurgaon,0,0,0,0,0,2,12,4.0,5.0,5.0,4.0,4.5,27,2,1,3,1,0,0,0,0,0,0,0
house,independent,3.45,23919,4,4,3,2,East,Old Property,1442.0,0,Sector 4 Gurgaon,0,0,0,0,0,2,10,5.0,5.0,5.0,5.0,5.0,49,1,13,5,0,0,0,0,0,0,0,0
house,bptp pedestal,1.38,11655,2,3,3+,3,North-East,New Property,1184.0,0,Sector 70A Gurgaon,0,0,0,0,1,0,76,5.0,4.0,4.0,4.0,4.25,15,0,1,2,0,1,0,0,1,0,0,0
house,bptp astaire gardens3.7 â˜…,1.56,10735,3,3,3+,2,North-East,Relatively New,1453.0,0,Sector 70A Gurgaon,0,0,0,0,1,2,76,5.0,4.0,4.0,4.0,4.25,12,1,0,0,1,1,0,0,1,0,0,0
house,independent,14.775,39218,5,5,2,3,West,Old Property,3767.0,0,A Block Sushant Lok Phase 1,1,1,0,1,0,0,15,4.0,4.0,5.0,3.0,4.0,48,0,5,12,3,0,0,0,0,0,0,0
house,independent,22.5,50008,5,5,3+,4,Na,Moderately Old,4499.0,0,Sector 39 Gurgaon,0,1,0,0,0,2,18,4.0,4.0,5.0,4.0,4.25,49,5,5,8,0,0,0,0,0,0,0,0
house,bptp astaire gardens3.7 â˜…,1.77,12181,3,3,3+,2,North-East,Relatively New,1453.0,0,Sector 70A Gurgaon,0,0,0,0,1,2,76,5.0,4.0,4.0,4.0,4.25,12,1,0,0,1,1,0,0,1,0,0,0
house,bptp pedestal,1.35,11402,2,2,3+,3,North-East,New Property,1184.0,0,Sector 70A Gurgaon,0,1,0,0,1,0,76,5.0,4.0,4.0,4.0,4.25,15,0,1,2,0,1,0,0,1,0,0,0
house,sushant lok 1 builder floors,19.5,72176,3,3,3+,4,North,New Property,2702.0,0,Sushant Lok Phase 1,0,0,0,1,0,2,5,5.0,5.0,5.0,4.0,4.75,47,1,4,7,1,0,0,0,0,0,0,0
house,emaar mgf marbella,22.65,27908,5,5,3+,3,East,New Property,8116.0,0,Sector 66 Gurgaon,1,1,1,1,0,0,61,3.0,4.0,4.0,4.0,3.75,14,1,1,0,1,0,0,0,0,0,0,0
house,emaar mgf marbella,13.515,24100,4,4,3+,3,North-East,Relatively New,5608.0,0,Sector 66 Gurgaon,0,1,1,0,0,0,62,3.0,4.0,4.0,4.0,3.75,14,1,1,0,1,0,0,0,0,0,0,0
house,emaar mgf marbella,27.0,83335,4,4,3+,3,East,Moderately Old,3240.0,0,Sector 66 Gurgaon,1,1,0,1,0,1,38,3.0,4.0,4.0,4.0,3.75,14,1,1,0,1,1,0,0,1,0,0,0
house,independent,18.0,58471,16,16,3+,4,Na,New Property,3078.0,0,Sector 40 Gurgaon,1,1,1,1,0,2,0,4.0,4.0,4.0,4.0,4.0,48,5,4,10,1,1,0,0,0,0,0,0
house,independent,3.375,36888,4,3,3,3,North-East,Relatively New,915.0,1,Sector 46 Gurgaon,1,0,0,0,0,0,17,4.0,4.0,5.0,4.0,4.25,47,5,2,5,0,0,0,0,0,0,0,0
house,unitech uniworld resorts,12.0,17151,4,4,3+,2,West,Old Property,6997.0,0,Sector 33 Gurgaon,1,1,1,1,0,0,36,3.0,4.0,4.0,4.0,3.75,46,1,9,4,0,0,0,0,0,0,0,0
house,vipul tatvam villa,8.625,33249,4,4,2,2,West,Moderately Old,2594.0,1,Sector 48 Gurgaon,0,1,0,0,0,0,5,4.0,4.0,5.0,4.0,4.25,15,3,0,3,0,0,0,0,0,0,0,0
house,unitech espace,14.7,45371,4,4,3,2,North-West,Moderately Old,3240.0,1,Nirvana Country,0,1,0,0,0,0,5,5.0,5.0,5.0,5.0,5.0,46,2,5,7,0,0,0,0,0,0,0,0
house,independent,7.425000000000001,30522,6,5,3+,3,West,Relatively New,2433.0,0,Palam Vihar,0,1,0,0,0,0,47,5.0,5.0,5.0,4.0,4.75,27,2,2,3,1,0,0,0,0,0,0,0
house,emaar mgf marbella,28.5,31672,5,6,3+,3,North-East,Relatively New,8998.0,0,Sector 66 Gurgaon,0,1,1,1,0,2,49,3.0,4.0,4.0,4.0,3.75,14,1,1,0,1,1,0,0,1,0,0,0
house,independent,7.485,30769,4,4,3+,3,North,Moderately Old,2433.0,0,Palam Vihar,0,1,1,1,0,0,19,5.0,5.0,5.0,4.0,4.75,27,2,2,3,1,0,0,0,0,0,0,0
house,unitech nirvana birch court,10.65,449736,3,3,3,1,East,Moderately Old,237.0,0,Nirvana Country,0,1,0,0,0,0,33,5.0,5.0,5.0,5.0,5.0,46,1,5,8,0,0,0,0,0,0,0,0
house,independent,6.375,43548,5,5,3+,3,East,Relatively New,1464.0,1,Sector 27 Gurgaon,0,1,0,1,0,2,33,5.0,4.0,5.0,4.0,4.5,47,0,4,8,3,0,0,0,0,0,0,0
house,independent,14.25,52327,5,5,3+,2,North-East,Relatively New,2723.0,1,Sushant Lok Phase 1,0,1,0,1,0,2,49,5.0,5.0,5.0,4.0,4.75,47,1,4,7,1,0,0,0,0,0,0,0
house,independent,24.0,76098,16,16,3+,4,West,New Property,3154.0,1,DLF Phase 2,1,1,1,1,0,2,40,5.0,5.0,5.0,5.0,5.0,44,0,1,12,5,0,0,0,0,0,0,0
house,independent,12.375,65323,12,12,3+,4,East,New Property,1894.0,1,Sector 27 Gurgaon,0,1,0,1,0,2,23,5.0,4.0,5.0,4.0,4.5,47,0,4,8,3,0,0,0,0,0,0,0
house,bptp visionnaire,7.050000000000001,27065,4,4,3+,3,North-East,New Property,2605.0,0,Sector 70A Gurgaon,0,0,0,0,1,0,25,5.0,4.0,4.0,4.0,4.25,15,3,1,5,0,1,0,0,1,0,0,0
house,independent,6.375,34635,5,5,3+,3,North-East,Moderately Old,1841.0,1,"gurgaon, Sector 31 Gurgaon",0,0,1,1,0,2,26,5.0,5.0,5.0,4.0,4.75,49,4,7,11,0,0,0,0,0,0,0,0
house,independent,6.75,46110,10,8,3+,4,East,Relatively New,1464.0,1,DLF Phase 3,0,1,1,0,0,2,26,4.0,5.0,5.0,4.0,4.5,44,0,3,11,6,0,0,0,0,0,1,0
house,tata primanti4.1 â˜…,12.9,18438,4,5,3+,3,Na,Relatively New,6996.0,1,Sector 72 Gurgaon,0,0,0,0,0,2,25,4.0,4.0,5.0,4.0,4.25,10,2,1,0,1,0,0,0,0,0,0,0
house,unitech uniworld resorts,14.325,28931,6,7,3+,2,East,Relatively New,4951.0,0,Sector 33 Gurgaon,1,1,1,1,0,0,59,3.0,4.0,4.0,4.0,3.75,46,1,9,4,0,1,0,0,1,0,0,0
house,eldeco mansionz,7.425000000000001,30933,7,7,3+,2,South,Old Property,2400.0,0,Sector 48 Gurgaon,1,1,1,1,0,2,76,4.0,4.0,5.0,4.0,4.25,46,1,6,9,0,1,0,0,1,0,0,0
house,unitech uniworld resorts,14.25,259582,6,6,3+,3,North-East,Moderately Old,549.0,0,Sector 33 Gurgaon,0,0,0,0,0,2,23,3.0,4.0,4.0,4.0,3.75,47,1,19,0,0,0,0,0,0,0,0,0
house,eldeco mansionz,7.5,32109,7,7,3,2,North-East,Moderately Old,2336.0,0,Sector 48 Gurgaon,0,0,0,0,0,2,23,4.0,4.0,5.0,4.0,4.25,46,1,6,7,0,0,0,0,0,0,0,0
house,eldeco mansionz,7.125,30504,7,7,3,2,North-East,Moderately Old,2336.0,0,Sector 48 Gurgaon,1,0,0,0,0,2,19,4.0,4.0,5.0,4.0,4.25,46,1,6,7,0,0,0,0,0,0,0,0
house,malibu towne,1.725,61638,3,3,3,2,North-East,Old Property,280.0,0,Malibu Town,0,0,0,0,0,0,19,5.0,4.0,5.0,5.0,4.75,45,3,2,5,0,0,0,0,1,0,0,0
house,international city by sobha phase 1,9.0,14441,4,5,3,2,North-East,Moderately Old,6232.0,0,Sector 109 Gurgaon,0,0,0,0,0,0,32,5.0,4.0,3.0,4.0,4.0,13,1,1,0,1,1,0,0,1,0,0,0
house,ansals palam vihar,13.5,28832,5,5,2,2,North,Old Property,4682.0,0,Palam Vihar,1,1,1,1,0,1,49,5.0,5.0,5.0,4.0,4.75,27,2,2,3,1,0,0,0,0,0,0,0
house,independent,5.4,31160,4,4,2,2,South,Old Property,1733.0,0,Sushant Lok Phase 3,1,1,1,1,0,0,49,4.0,4.0,4.0,4.0,4.0,45,1,6,13,0,0,0,0,0,0,0,0
house,independent,13.5,49968,5,5,2,3,South-West,Old Property,2702.0,0,DLF Phase 1,1,1,1,1,0,1,49,5.0,5.0,5.0,5.0,5.0,46,0,6,11,6,0,0,0,0,0,0,0
house,independent,3.3000000000000003,10323,12,12,3+,6,North,New Property,3197.0,0,Sushant Lok Phase 1,0,1,0,0,0,1,15,5.0,5.0,5.0,4.0,4.75,46,1,4,5,2,0,0,0,1,0,1,0
house,independent,4.949999999999999,22003,3,3,2,1,North-East,Old Property,2250.0,0,Sector 4 Gurgaon,0,0,0,0,0,0,13,5.0,5.0,5.0,5.0,5.0,49,1,13,5,0,0,0,0,0,0,0,0
house,independent,5.25,22170,5,4,2,2,North,Old Property,2368.0,0,Sector 5 Gurgaon,0,0,0,1,1,0,24,4.0,4.0,5.0,4.0,4.25,49,2,12,5,0,0,0,0,0,0,0,0
house,independent,3.5250000000000004,24439,4,4,2,2,East,Old Property,1442.0,0,Sector 4 Gurgaon,0,0,0,1,0,0,24,5.0,5.0,5.0,5.0,5.0,49,1,13,5,0,0,0,0,0,0,0,0
house,independent,27.375,498671,7,9,3+,4,East,Relatively New,549.0,0,DLF Phase 1,1,1,1,1,0,2,42,5.0,5.0,5.0,5.0,5.0,46,0,6,11,6,0,0,0,0,0,0,0
house,independent,7.949999999999999,41032,9,9,3+,3,East,Moderately Old,1938.0,0,C Block Sushant Lok Phase 1,0,1,0,0,0,2,35,4.0,4.0,4.0,4.0,4.0,46,1,4,5,2,0,0,0,0,0,0,0
house,sushant lok 1 builder floors,9.375,46083,7,7,3+,3,North,Moderately Old,2034.0,0,Sushant Lok Phase 1,1,1,1,0,0,0,26,5.0,5.0,5.0,4.0,4.75,46,1,4,5,2,0,0,0,0,0,0,0
house,dlf city plots phase 2,9.45,52571,4,4,3+,2,East,Old Property,1798.0,0,DLF Phase 2,0,1,1,0,0,0,49,5.0,5.0,5.0,5.0,5.0,3,1,1,0,0,0,0,0,0,0,0,0
house,dlf city phase 1,8.25,45895,4,4,3+,2,East,Moderately Old,1798.0,0,Sector 26 Gurgaon,0,0,1,1,0,0,33,4.0,4.0,5.0,4.0,4.25,48,0,3,10,6,0,0,0,0,0,0,0
house,independent,17.625,62023,4,5,3+,4,East,Relatively New,2842.0,0,DLF Phase 4,1,1,1,0,0,2,33,5.0,4.0,5.0,5.0,4.75,47,0,5,8,3,0,0,0,0,0,0,0
house,dlf pink town house4.0 â˜…,2.85,5682,10,9,3+,3,North,Relatively New,5016.0,1,DLF Phase 3,0,0,0,0,1,1,19,4.0,5.0,5.0,4.0,4.5,44,0,3,11,6,0,0,0,0,0,1,1
house,unitech escape3.8 â˜…,16.200000000000003,62191,4,4,3,2,North,Relatively New,2605.0,1,Nirvana Country,1,1,1,1,0,2,49,5.0,5.0,5.0,5.0,5.0,11,1,1,0,1,0,0,0,0,0,0,0
house,vipul tatvam villa,9.6,37007,3,4,3,2,North,Relatively New,2594.0,1,Sector 48 Gurgaon,1,1,1,0,0,2,72,4.0,4.0,5.0,4.0,4.25,15,3,0,3,0,0,0,0,0,0,0,0
house,central park flower valley,1.725,9954,2,2,3,2,North,Relatively New,1733.0,1,Sector-33 Sohna,1,0,0,0,0,2,24,4.0,4.0,5.0,4.0,4.25,11,2,1,0,0,0,0,0,0,0,0,0
house,independent,8.25,35320,4,4,2,2,North,Relatively New,2336.0,0,Sector 48 Gurgaon,0,1,0,0,0,0,14,4.0,4.0,5.0,4.0,4.25,46,1,6,7,0,0,0,0,0,0,0,0
house,rwa sector 46,5.25,32301,4,4,2,2,South-East,Relatively New,1625.0,0,Sector 46 Gurgaon,0,0,0,1,0,2,14,4.0,4.0,5.0,4.0,4.25,47,5,3,8,0,0,0,0,0,0,0,0
house,independent,5.625,348387,4,4,3,3,East,Moderately Old,161.0,0,Sector 54 Gurgaon,0,1,0,0,0,0,9,4.0,5.0,4.0,4.0,4.25,44,1,5,12,2,1,0,0,0,0,0,0
house,independent,6.375,39222,10,9,3+,4,North,Moderately Old,1625.0,0,South City 1,1,1,0,0,0,2,14,5.0,5.0,5.0,5.0,5.0,49,1,3,7,1,0,0,0,0,0,0,0
house,independent,6.0,32598,6,6,3+,4,North-East,Old Property,1841.0,0,Sector 38 Gurgaon,1,1,0,1,1,2,76,4.0,4.0,5.0,4.0,4.25,47,4,5,7,0,0,0,0,0,0,0,0
house,arjun marg/ sector- 26 phase- 1/ golf course road,47.25,52508,7,9,3+,3,North-East,Moderately Old,8999.0,0,"Near Golf Course Road, DLF Phase 1",1,1,1,1,0,1,23,5.0,5.0,5.0,5.0,5.0,46,0,6,11,6,0,0,0,0,0,0,0
house,vatika independent floors3.8 â˜…,2.1,12348,3,3,2,3,North-West,New Property,1701.0,0,Sector 82 Gurgaon,0,0,0,1,0,0,35,4.0,4.0,4.0,4.0,4.0,8,1,1,0,0,0,0,0,0,0,0,0
house,vatika signature villas,7.5,23149,4,4,3+,3,East,Relatively New,3240.0,0,Sector 82 Gurgaon,0,1,1,1,0,0,22,4.0,4.0,4.0,4.0,4.0,3,1,0,0,0,0,0,0,0,0,0,0
house,independent,25.5,56405,5,5,3+,2,North-East,Relatively New,4521.0,0,DLF Phase 1,1,1,1,1,0,0,58,5.0,5.0,5.0,5.0,5.0,46,0,6,11,6,0,0,0,0,0,0,0
house,sushant lok 1 builder floors,2.475,45987,4,4,3+,4,West,Moderately Old,538.0,1,Sushant Lok Phase 1,0,0,0,0,1,2,25,5.0,5.0,5.0,4.0,4.75,47,1,4,7,1,0,0,0,0,0,1,1
house,the laburnum,16.5,40769,5,6,3+,3,East,New Property,4047.0,1,Sushant Lok Phase 1,0,1,0,1,0,2,76,5.0,5.0,5.0,4.0,4.75,47,1,4,7,1,0,0,0,0,0,0,0
house,independent,16.5,53226,5,5,3+,2,Na,Relatively New,3100.0,0,DLF Phase 2,1,1,1,1,0,0,20,5.0,5.0,5.0,5.0,5.0,44,0,1,12,5,0,0,0,0,0,0,0
house,eros rosewood city4.0 â˜…,5.625,33075,3,3,1,2,South,Old Property,1701.0,0,Sector 49 Gurgaon,0,0,0,1,0,2,5,4.0,4.0,5.0,5.0,4.5,46,0,5,9,0,0,1,0,0,0,0,0
house,ansal sushant lok 2,5.1,33367,6,6,3+,2,West,Moderately Old,1528.0,0,Sector 56 Gurgaon,0,0,0,0,0,2,18,4.0,5.0,5.0,4.0,4.5,47,1,5,14,3,1,0,0,1,0,0,0
house,independent,6.75,50168,3,3,2,2,West,Old Property,1345.0,0,DLF Phase 1,0,0,0,1,0,2,28,5.0,5.0,5.0,5.0,5.0,46,0,6,11,6,0,0,0,0,0,0,0
house,independent,7.875,40645,4,4,2,2,Na,Old Property,1938.0,0,C Block Sushant Lok Phase 1,1,1,0,0,0,0,36,4.0,4.0,4.0,4.0,4.0,46,1,4,5,2,0,0,0,0,0,0,0
house,independent,9.75,34311,4,4,2,2,Na,Old Property,2842.0,0,DLF Phase 3,0,0,0,1,0,0,23,4.0,5.0,5.0,4.0,4.5,44,0,3,11,6,0,0,0,0,0,0,0
house,unitech espace,16.5,50927,4,4,3+,2,North,Moderately Old,3240.0,1,Nirvana Country,0,1,0,0,0,2,35,5.0,5.0,5.0,5.0,5.0,46,2,5,7,0,0,0,0,0,0,0,0
house,unitech espace,11.25,51998,3,3,2,2,West,Moderately Old,2164.0,1,Nirvana Country,0,1,0,0,0,2,27,5.0,5.0,5.0,5.0,5.0,46,2,5,7,0,0,0,0,0,0,0,0
house,independent,14.85,43937,5,5,2,2,South-East,Moderately Old,3380.0,0,DLF Phase 2,0,0,0,1,0,2,49,5.0,5.0,5.0,5.0,5.0,44,0,1,13,6,0,0,0,0,0,0,0
house,uppal southend4.0 â˜…,10.125,48487,4,4,3,3,West,Relatively New,2088.0,1,Uppals Southend,0,1,0,0,0,2,14,5.0,5.0,5.0,5.0,5.0,46,0,5,9,0,0,0,0,0,0,0,0
house,uppal southend4.0 â˜…,5.625,38425,6,6,3+,3,East,Moderately Old,1464.0,1,Uppals Southend,1,0,0,0,0,2,14,5.0,5.0,5.0,5.0,5.0,46,0,5,9,0,0,0,1,0,0,0,0
house,independent,2.175,18538,4,4,2,2,North,Old Property,1173.0,1,Sector 15 Part 2,0,0,0,0,1,0,9,5.0,5.0,5.0,5.0,5.0,50,3,12,12,0,0,0,0,0,0,0,0
house,independent,6.15,33413,3,3,2,1,North-East,Old Property,1841.0,1,Sector 15 Part 1,1,0,0,1,1,2,18,5.0,5.0,5.0,4.0,4.75,49,3,15,5,0,0,0,0,0,0,0,0
house,independent,9.6,30439,6,6,3+,3,North,Old Property,3154.0,1,Sector 14 Gurgaon,0,0,0,0,1,0,23,4.0,5.0,5.0,4.0,4.5,50,2,8,12,0,0,1,0,0,0,0,0
house,independent,5.25,27097,6,4,2,2,West,Old Property,1937.0,1,Sector 14 Gurgaon,0,0,0,0,1,2,18,4.0,5.0,5.0,4.0,4.5,50,2,8,12,0,0,0,1,0,0,0,0
house,vatika signature villas,7.050000000000001,32585,3,3,3+,3,Na,New Property,2164.0,0,Sector 82 Gurgaon,0,1,0,0,0,0,19,4.0,4.0,4.0,4.0,4.0,3,1,0,0,0,0,0,0,0,0,0,0
house,independent,11.25,24885,3,3,2,1,West,Old Property,4521.0,0,Sector 14 Gurgaon,1,1,0,1,0,2,18,4.0,5.0,5.0,4.0,4.5,50,2,8,12,0,0,0,0,0,0,0,0
house,vipul tatvam villa,8.25,31803,3,6,2,2,North,Moderately Old,2594.0,0,Sector 48 Gurgaon,0,1,0,0,1,2,57,4.0,4.0,5.0,4.0,4.25,15,3,0,3,0,0,0,0,0,0,0,0
house,vipul tatvam villa,11.475,28658,4,4,3,2,North-East,Moderately Old,4004.0,1,Sector 48 Gurgaon,1,1,0,0,1,0,33,4.0,4.0,5.0,4.0,4.25,15,3,0,3,0,0,1,0,0,0,0,0
house,eldeco mansionz,7.725,28367,5,7,3,2,East,Moderately Old,2723.0,1,Sector 48 Gurgaon,0,1,0,1,0,2,76,4.0,4.0,5.0,4.0,4.25,46,1,6,7,0,0,0,0,0,0,0,0
house,ss aaron ville,10.125,22503,5,4,2,2,North,New Property,4499.0,1,Uppals Southend,0,0,0,0,1,0,33,5.0,5.0,5.0,5.0,5.0,4,1,1,0,0,1,0,0,1,0,0,0
house,independent,15.0,55520,5,5,3+,3,East,Moderately Old,2702.0,1,DLF Phase 2,0,1,0,1,0,1,20,5.0,5.0,5.0,5.0,5.0,41,0,4,10,7,0,1,0,0,0,0,0
