property_type,society,price,price_per_sqft,area,bedRoom,bathroom,balcony,floorNum,facing,agePossession,builtup_area_sqft,carpet_area_sqft,Super_Built_up_area,has_super_builtup,has_builtup_area,has_carpet_area,locality,study room,servant room,store room,pooja room,others,luxury_score,environment,lifestyle,connectivity,safety,overall_rating,nearby_count,school_count,hospital_count,bank_count,metro_count,ready_to_move,corner_property,park_facing,freehold,rental_income,fully_furnished,newly_renovated
flat,trisara our homes 3,0.395,6561.0,602.0,2,2,1,0.0,South,0 to 1 Year Old,648.5252736394666,602.0249269999999,664.2631944694078,0,0,1,Sohna,0,0,0,0,0,15,5.0,5.0,5.0,5.0,5.0,13,1,1,1,1,1,0,0,0,0,0,0
flat,ashiana anmol3.5 â˜…,0.99,8215.0,1205.0,2,2,2,6.0,East,Under Construction,1145.2850332351495,900.0,1205.018605,1,0,1,Sohna,0,0,0,0,0,8,5.0,5.0,5.0,5.0,5.0,13,1,1,0,0,0,0,0,0,0,0,0
flat,umang monsoon breeze,0.69,5390.0,1280.0,2,2,2,11.0,Unknown,5 to 10 Year Old,1207.0710729858563,1280.042988,1300.932104031129,0,0,1,Sector 78 Gurgaon,0,0,0,0,0,10,5.0,5.0,5.0,5.0,5.0,7,0,0,1,1,0,0,0,0,0,0,0
flat,signature global park 4,0.85,11333.0,750.0,3,2,3,1.0,Unknown,0 to 1 Year Old,770.4497254141949,750.028552,803.2410685330284,0,0,1,Sector 36 Sohna,0,0,0,0,0,5,5.0,5.0,5.0,5.0,5.0,12,2,1,0,1,0,0,0,0,0,0,0
flat,hcbs sports ville3.6 â˜…,0.32,4301.0,744.0,2,2,1,3.0,Unknown,1 to 5 Year Old,744.000768,681.2746013901376,797.6068303953141,0,1,0,Sohna,0,0,0,0,0,18,5.0,5.0,5.0,5.0,5.0,5,0,0,0,0,0,0,0,0,0,0,0
flat,raheja the vedaanta floors,0.7,4521.0,1548.0,2,2,3,1.0,Unknown,5 to 10 Year Old,1427.8531883617156,1547.956459,1552.5947408490365,0,0,1,Sector 108 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,8,1,0,1,1,0,0,1,0,0,0,0
flat,kamal residence,0.4,7633.0,524.0,2,2,1,0.0,North-East,0 to 1 Year Old,584.2677922987315,523.9866519999999,591.0180986791213,0,0,1,Sohna,0,0,0,0,1,3,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
flat,rof ananda,0.38,5899.0,644.0,2,2,2,5.0,Unknown,1 to 5 Year Old,683.1254558998625,644.111776,703.7028614334083,0,0,1,Sector 95 Gurgaon,1,0,0,0,0,13,5.0,5.0,5.0,5.0,5.0,15,0,0,0,1,1,0,0,0,0,0,0
flat,gls arawali homes3.8 â˜…,0.26,4513.0,576.0,2,2,2,4.0,Unknown,1 to 5 Year Old,627.1061131925549,575.976289,639.8481625393124,0,0,1,Sohna,0,0,0,0,0,8,5.0,5.0,5.0,5.0,5.0,6,0,0,0,0,0,0,0,0,0,0,0
flat,avl 36 gurgaon3.7 â˜…,0.5,8333.0,600.0,1,1,1,5.0,Unknown,1 to 5 Year Old,599.979786,500.0,662.3851150901697,0,1,1,Sector 36A Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
flat,eldeco accolade3.8 â˜…,0.85,6724.0,1264.0,2,2,3,10.0,Unknown,0 to 1 Year Old,1193.8900511723728,730.0,1264.004777,1,0,1,Sohna,0,0,0,0,0,12,5.0,5.0,5.0,5.0,5.0,7,1,1,0,0,0,0,0,0,0,0,0
flat,adarsh nagar,0.65,6190.0,1050.0,3,3,1,1.0,North-West,0 to 1 Year Old,1017.5938844170224,1050.018445,1084.9529754187456,0,0,1,Adarsh Nagar,0,0,0,0,0,7,5.0,5.0,5.0,5.0,5.0,50,1,16,2,0,0,0,1,0,0,0,0
flat,g l s arawali homes,0.26,4513.0,576.0,2,2,2,1.0,Unknown,5 to 10 Year Old,627.1061131925549,546.1572123518285,575.976289,1,0,0,Sohna,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
flat,gls arawali homes3.8 â˜…,0.35,6076.0,576.0,2,2,2,12.0,Unknown,0 to 1 Year Old,627.1061131925549,546.1572123518285,575.976289,1,0,0,Sohna,0,0,0,0,0,9,5.0,5.0,5.0,5.0,5.0,6,0,0,0,0,0,0,0,1,0,0,0
flat,piedmont taksila heights3.6 â˜…,0.9,5855.0,1537.0,3,3,3,9.0,South-West,5 to 10 Year Old,1536.977281,1319.0608484578702,1542.2653042632269,0,1,0,Sector 37C Gurgaon,0,0,0,0,0,15,5.0,5.0,5.0,5.0,5.0,29,0,14,0,0,0,1,0,0,0,0,0
flat,suncity avenue 76,0.75,10204.0,735.0,2,2,2,11.0,Unknown,Under Construction,758.0925174640535,674.0361698345139,734.9590919999999,1,0,0,Sector 76 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,6,1,1,0,0,0,0,0,1,0,0,0
flat,ild greens,0.79,4476.0,1765.0,4,4,2,7.0,Unknown,1 to 5 Year Old,1764.956683,1502.434447867004,1756.366353496372,0,1,0,Sector 37A Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,23,0,11,0,0,0,0,0,0,0,0,0
flat,sare crescent parc royal greens phase 1,0.5,5000.0,1000.0,2,2,3,2.0,North-East,1 to 5 Year Old,999.96631,999.0,1038.0009909377927,0,1,1,Sector 92 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,8,0,0,0,0,0,0,1,0,0,0,0
flat,signature global park4.0 â˜…,0.5479999999999999,7355.0,745.0,2,2,3,4.0,East,0 to 1 Year Old,766.330656097481,744.9695189999999,798.5458700849331,0,0,1,Sohna,0,0,0,0,0,13,5.0,5.0,5.0,5.0,5.0,8,1,1,0,1,1,0,1,0,0,0,0
flat,lotus homz4.0 â˜…,0.7,10057.0,696.0,2,2,2,8.0,East,1 to 5 Year Old,725.9637767936858,695.9937739999999,752.5329252935993,0,0,1,Sector 111 Gurgaon,0,0,0,0,0,11,5.0,5.0,5.0,5.0,5.0,15,3,2,2,1,0,0,1,0,0,0,0
flat,rof ananda,0.55,5500.0,1000.0,3,2,2,14.0,East,0 to 1 Year Old,976.4031912498843,745.0,999.96631,1,0,1,Sector 95 Gurgaon,1,0,0,0,0,5,5.0,5.0,5.0,5.0,5.0,15,0,0,0,1,0,0,0,0,0,0,0
flat,rof ananda,0.55,8527.0,645.0,3,2,2,14.0,East,0 to 1 Year Old,683.9492697632052,645.0,999.96631,1,0,1,Sector 95 Gurgaon,1,0,0,0,0,12,5.0,5.0,5.0,5.0,5.0,15,0,0,0,1,0,0,0,1,0,0,0
flat,ansal height 86,0.8,5882.0,1360.0,2,2,0,1.0,Unknown,1 to 5 Year Old,1360.0187649999998,1176.7050278639374,1376.0552792006536,0,1,0,Sector 86 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,11,0,0,0,0,0,0,0,0,0,0,0
flat,ramsons kshitij,0.35,5495.0,637.0,2,2,0,5.0,Unknown,1 to 5 Year Old,637.007602,595.2176928955002,697.1295836060749,0,1,0,Sector 95 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,3,0,0,0,0,0,0,0,0,0,0,0
flat,vipul lavanya3.9 â˜…,0.6,6666.0,900.0,2,2,1,0.0,Unknown,Under Construction,894.0218049156085,806.7407483542817,899.9696789999999,1,0,0,Sector 81 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,16,0,0,0,0,0,0,0,1,0,0,0
flat,breez global heights4.2 â˜…,0.46,6478.0,710.0,2,2,2,6.0,East,1 to 5 Year Old,737.4971708804845,709.9868439999999,765.6794809482661,0,0,1,Sohna,0,0,0,0,0,8,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,0,0,0,0,0
flat,vipul lavanya3.9 â˜…,0.6,6666.0,900.0,2,2,1,0.0,East,1 to 5 Year Old,894.0218049156085,899.9696789999999,944.0970219758872,0,0,1,Sector 81 Gurgaon,0,0,0,0,0,8,5.0,5.0,5.0,5.0,5.0,14,0,0,0,0,0,0,0,0,0,0,0
flat,ashiana anmol,0.93,7294.0,1275.0,2,2,2,9.0,Unknown,Under Construction,1000.0,875.0,1274.983955,1,1,1,Sohna,0,0,0,0,1,7,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
flat,shree vardhman flora3.8 â˜…,0.7,5177.0,1352.0,2,2,3,9.0,East,0 to 1 Year Old,1266.385671146535,1170.2708664811607,1351.94584,1,0,0,Sector 90 Gurgaon,1,0,0,0,0,15,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,0,0,0,0,0
flat,mvn athens3.7 â˜…,0.25,5198.0,481.0,2,2,0,0.0,Unknown,1 to 5 Year Old,481.038691,469.7515459313562,550.6393920255018,0,1,0,Sohna,0,0,0,0,0,6,5.0,5.0,5.0,5.0,5.0,10,0,0,5,0,0,0,0,0,0,0,0
flat,sare crescent parc3.5 â˜…,0.9,4260.0,2113.0,4,5,3+,3.0,Unknown,1 to 5 Year Old,1893.3080211503743,1782.3204680177869,1994.981226,1,0,0,Sector 92 Gurgaon,0,1,0,0,0,0,5.0,5.0,5.0,5.0,5.0,8,0,0,0,0,0,0,0,1,0,0,0
flat,shree vardhman flora3.8 â˜…,0.96,5120.0,1875.0,3,4,3,3.0,North,0 to 1 Year Old,1697.240321674798,1590.9041668801824,1874.963741,1,0,0,Sector 90 Gurgaon,0,1,0,0,0,17,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,0,0,0,0,0
flat,ashray apartment,0.64,7529.0,850.0,2,2,1,3.0,North,5 to 10 Year Old,852.8311117484707,850.025183,897.1450374949342,0,0,1,Carterpuri Village,0,0,0,0,0,7,5.0,5.0,5.0,5.0,5.0,43,3,6,11,1,0,0,1,0,0,0,0
flat,m3m woodshire4.0 â˜…,0.9,6590.0,1366.0,2,2,3+,10.0,Unknown,1 to 5 Year Old,1277.9190652333336,1181.5306489010195,1366.046549,1,0,0,Sector 107 Gurgaon,0,0,0,0,1,0,5.0,5.0,5.0,5.0,5.0,6,1,0,0,0,1,0,1,1,0,1,0
flat,rof aalayas3.8 â˜…,0.45,6000.0,750.0,1,1,2,6.0,Unknown,1 to 5 Year Old,750.028552,686.10022242722,803.2410685330284,0,1,0,Sector 102 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,8,1,1,0,1,0,0,1,0,0,0,0
flat,global hill view,0.36,5150.0,699.0,2,2,0,15.0,Unknown,1 to 5 Year Old,699.007666,645.0824436120191,755.3500443624564,0,1,0,Sector 11 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
flat,gls arawali homes3.8 â˜…,0.32,6722.0,476.0,2,1,0,0.0,Unknown,1 to 5 Year Old,475.979658,465.7301950671208,545.9441935774066,0,1,0,Sohna,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,6,0,0,0,0,0,0,0,0,0,0,0
flat,sidhartha ncr greens4.3 â˜…,0.56,5656.0,990.0,2,2,3,13.0,Unknown,0 to 1 Year Old,968.1650526164568,879.1250639105186,989.955883,1,0,0,Sector 95 Gurgaon,0,0,0,0,0,4,5.0,5.0,5.0,5.0,5.0,4,0,0,0,0,0,0,0,0,0,0,0
flat,gls arawali homes3.8 â˜…,0.3,6243.0,481.0,2,2,2,4.0,East,1 to 5 Year Old,548.8437961749928,480.53,567.042252,1,0,1,Sohna,0,0,0,0,0,21,5.0,5.0,5.0,5.0,5.0,6,0,0,0,0,0,0,1,0,0,0,0
flat,ganga apartment,0.74,6040.0,1225.0,3,3,2,0.0,North-East,1 to 5 Year Old,1161.761310502005,1225.039459,1249.2849211020807,0,0,1,Shanti Nagar,0,0,0,0,0,9,5.0,5.0,5.0,5.0,5.0,50,1,24,2,0,1,0,0,0,0,0,0
flat,lotus homz4.0 â˜…,0.36,8888.0,405.0,1,1,1,10.0,Unknown,1 to 5 Year Old,486.23394256094326,405.045557,479.2723756144535,0,0,1,Sector 111 Gurgaon,0,0,0,0,0,7,5.0,5.0,5.0,5.0,5.0,15,3,2,2,1,1,0,0,0,0,0,0
flat,shreeram apartment ii,0.21,4666.0,450.0,1,1,1,2.0,Unknown,1 to 5 Year Old,523.3055664113674,450.038659,521.5291616473112,0,0,1,Laxman Vihar Phase 2,0,0,0,0,0,2,5.0,5.0,5.0,5.0,5.0,49,1,15,5,0,0,0,0,0,0,0,0
flat,zara aavaas,0.255,7807.0,327.0,1,1,2,0.0,North-East,1 to 5 Year Old,300.958644,345.89393931290624,406.027279824167,0,1,0,Sector 104 Gurgaon,0,0,0,0,0,16,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,0,0,0,0,0
flat,the roselia 2,0.45,6475.0,695.0,2,2,2,19.0,North,1 to 5 Year Old,695.0250229999999,595.0,751.5938856039802,0,1,1,Sector 95A Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
flat,signature global solera3.7 â˜…,0.6,8000.0,750.0,3,2,2,8.0,Unknown,1 to 5 Year Old,750.028552,650.0,803.2410685330284,0,1,1,Sector 107 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,11,0,1,0,0,0,0,0,0,0,0,0
flat,signature global solera3.7 â˜…,0.4,6644.0,602.0,2,2,1,7.0,Unknown,1 to 5 Year Old,648.5252736394666,548.0,602.0249269999999,1,0,1,Sector 107 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,11,0,1,0,0,0,0,0,0,0,0,0
flat,mvn athens sohna gurgaon,0.28,5833.0,480.0,2,2,1,2.0,Unknown,1 to 5 Year Old,548.0199823116501,479.962301,549.7003523358828,0,0,1,Sector-5 Sohna,0,0,0,0,0,7,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
flat,ashiana mulberry,0.74,6016.0,1230.0,2,2,3+,12.0,Unknown,1 to 5 Year Old,1165.880379818719,1229.990853,1253.980119550176,0,0,1,Sohna,0,0,0,0,0,12,5.0,5.0,5.0,5.0,5.0,6,1,1,0,0,1,0,0,0,0,0,0
flat,ace palm floors,0.9704,7863.0,1234.0,2,2,2,1.0,Unknown,0 to 1 Year Old,1169.17563527209,1233.973496,1257.7362783086523,0,0,1,Sector 89 Gurgaon,1,0,0,0,0,5,5.0,5.0,5.0,5.0,5.0,15,2,1,2,0,1,0,0,0,0,0,0
flat,umang winter hills3.9 â˜…,0.86,6408.0,1342.0,2,2,2,16.0,Unknown,0 to 1 Year Old,1258.1475325131078,1162.22816475269,1342.043052,1,0,0,Sector 77 Gurgaon,0,0,0,0,0,13,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,1,1,0,0,0
flat,ansal valley view estate,0.6,6452.0,930.0,2,2,0,9.0,Unknown,1 to 5 Year Old,930.00096,830.868853539694,972.2682126644588,0,1,0,Gurgaon Faridabad Road,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,22,2,2,6,0,0,0,0,0,0,0,0
flat,signature global solera3.7 â˜…,0.25,7862.0,318.0,1,1,0,0.0,Unknown,1 to 5 Year Old,317.965606,338.6555077572825,397.5759226175955,0,1,0,Sector 107 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,11,0,1,0,0,0,0,0,0,0,0,0
flat,signature global synera3.4 â˜…,0.48,8450.0,568.0,2,2,1,7.0,South-East,1 to 5 Year Old,620.5156022858127,568.0,657.028456,1,0,1,Sector 81 Gurgaon,0,0,0,0,0,12,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,1,0,1,0,0,0,0
flat,ild greens4.1 â˜…,0.95,9223.0,1030.0,2,2,3+,11.0,South-West,1 to 5 Year Old,1001.1176071501671,1030.0,1339.997911,1,0,1,Sector 37C Gurgaon,0,0,1,1,0,21,5.0,5.0,5.0,5.0,5.0,9,1,1,0,0,0,0,0,0,0,0,0
flat,rof ananda,0.365,5658.0,645.0,2,2,2,10.0,East,0 to 1 Year Old,683.9492697632052,644.972888,704.6419011230273,0,0,1,Sector 95 Gurgaon,1,0,0,0,0,12,5.0,5.0,5.0,5.0,5.0,15,0,0,0,1,1,0,1,0,0,0,0
flat,breez global heights,0.24,5825.0,412.0,1,1,1,8.0,Unknown,0 to 1 Year Old,492.00063960434255,412.042092,485.8456534417869,0,0,1,Sector 36 Gurgaon,0,0,0,0,0,10,5.0,5.0,5.0,5.0,5.0,15,0,5,0,0,0,0,0,0,0,0,0
flat,global height,0.45,6338.0,710.0,2,2,2,6.0,East,1 to 5 Year Old,737.4971708804845,709.9868439999999,765.6794809482661,0,0,1,Sohna,0,0,0,0,0,8,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0
flat,signature global the millennia,0.65,10906.0,596.0,2,2,3,0.0,Unknown,0 to 1 Year Old,643.5823904594101,596.0,650.031921,1,0,1,Sector 37D Gurgaon,0,0,0,0,0,7,5.0,5.0,5.0,5.0,5.0,15,0,2,0,0,0,0,1,0,0,0,0
flat,aashirwad residency,0.9,11250.0,800.0,3,2,2,4.0,Unknown,5 to 10 Year Old,811.6404185813327,799.973048,850.1930530139813,0,0,1,Sector 5 chowk Gurgaon,0,0,0,0,1,5,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0
flat,smart world gems,0.9,8145.0,1105.0,2,2,2,1.0,Unknown,1 to 5 Year Old,1105.021974,971.6161337879324,1136.600158347794,0,1,0,Sector 89 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,14,1,1,0,1,0,0,0,0,0,0,0
flat,pyramid urban homes 2,0.5,9698.0,516.0,2,2,2,6.0,Unknown,10+ Year Old,577.6772813919895,515.5908099999999,583.5057811621689,0,0,1,Sector 86 Gurgaon,0,0,0,0,0,3,5.0,5.0,5.0,5.0,5.0,10,1,0,0,0,1,0,1,0,0,0,0
flat,breez global hill view,0.35,5319.0,658.0,2,2,2,18.0,Unknown,0 to 1 Year Old,657.997207,554.17,716.8494170880751,0,1,1,Sohna,0,0,0,0,0,4,5.0,5.0,5.0,5.0,5.0,15,1,1,1,0,0,0,0,0,0,0,0
flat,hcbs sports ville3.6 â˜…,0.25,4166.0,600.0,1,1,1,12.0,Unknown,1 to 5 Year Old,599.979786,565.4596965001583,662.3851150901697,0,1,0,Sohna,0,0,0,0,0,7,5.0,5.0,5.0,5.0,5.0,5,0,0,0,0,0,0,0,0,0,0,0
flat,eden landmark,0.5,3847.0,1300.0,2,2,0,7.0,Unknown,Under Construction,1299.956203,1128.4488174931128,1319.71289782351,0,1,0,Manesar,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,9,0,2,0,0,0,0,0,0,0,0,0
flat,pivotal devaan,0.27,7964.0,339.0,1,1,1,13.0,North-East,1 to 5 Year Old,431.8622275803212,339.0,438.951842,1,0,1,Sector 84 Gurgaon,0,0,0,0,0,8,5.0,5.0,5.0,5.0,5.0,15,4,2,1,0,0,0,0,0,0,0,0
flat,signature global solera 2,0.5,8928.0,560.0,2,2,2,13.0,Unknown,0 to 1 Year Old,613.9250913790708,560.045717,624.8235275054075,0,0,1,Sector 107 Gurgaon,0,0,0,0,0,2,5.0,5.0,5.0,5.0,5.0,3,0,0,0,0,1,0,0,0,0,0,0
flat,signature global park 4,0.82,7585.0,1081.0,3,2,3,2.0,Unknown,0 to 1 Year Old,1043.132114180648,1081.018477,1114.0632057969365,0,0,1,Sector 36 Sohna,0,0,0,0,0,4,5.0,5.0,5.0,5.0,5.0,12,2,1,0,1,0,1,0,0,0,0,0
flat,irwo westend towers3.9 â˜…,0.65,12059.0,539.0,1,1,2,3.0,Unknown,10+ Year Old,596.6250002488728,538.948473,605.1036940234072,0,0,1,Sector 47 Gurgaon,0,0,0,0,0,11,5.0,5.0,5.0,5.0,5.0,45,3,4,5,0,1,0,1,0,0,0,0
flat,afnhb jalvayu vihar,0.85,12859.0,661.0,2,2,1,2.0,West,10+ Year Old,697.1302915766894,661.011099,719.6665361569322,0,0,1,Sector 30 Gurgaon,0,0,0,0,1,9,5.0,5.0,5.0,5.0,5.0,50,2,3,14,0,0,0,0,0,0,0,0
flat,signature global park 4,0.72,6660.0,1081.0,3,2,3,3.0,Unknown,Under Construction,1043.132114180648,952.3136496396028,1081.018477,1,0,0,Sector 36 Sohna,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
flat,satya element one,0.87,19333.0,450.0,1,1,1,2.0,Unknown,1 to 5 Year Old,523.3055664113674,450.038659,521.5291616473112,0,0,1,Sector 49 Gurgaon,0,0,0,0,0,5,5.0,5.0,5.0,5.0,5.0,15,3,0,2,0,1,0,0,0,0,0,0
flat,breez global heights 88a,0.5,8375.0,597.0,3,2,2,2.0,Unknown,Under Construction,644.4062043227528,596.9658939999999,659.5679960213125,0,0,1,Sector 88A Gurgaon,0,0,0,0,0,4,5.0,5.0,5.0,5.0,5.0,9,1,1,0,0,0,0,0,0,0,0,0
flat,signature global city 92,0.99,6622.0,1495.0,3,2,3,1.0,East,0 to 1 Year Old,1384.1910536045498,1494.9980709999998,1502.8256372992264,0,0,1,Sector 92 Gurgaon,0,0,0,0,1,6,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,0,0,0,1,0
flat,pyramid pride,0.5,6578.0,760.0,2,2,1,8.0,North,Under Construction,778.6878640476224,760.0389789999999,812.631465429219,0,0,1,Sector 76 Gurgaon,0,0,0,0,0,15,5.0,5.0,5.0,5.0,5.0,8,1,1,0,0,0,0,0,0,0,0,0
flat,orris carnation residency3.7 â˜…,0.9,6428.0,1400.0,3,3,2,12.0,Unknown,1 to 5 Year Old,1402.0,1400.0,1484.987644,1,1,1,Sector 85 Gurgaon,0,0,0,0,0,21,5.0,5.0,5.0,5.0,5.0,8,2,2,0,0,0,1,0,0,0,0,0
flat,trisara our homes 3,0.36,5980.0,602.0,2,2,1,1.0,Unknown,0 to 1 Year Old,648.5252736394666,450.0,602.0249269999999,1,0,1,Sohna,0,0,0,0,0,8,5.0,5.0,5.0,5.0,5.0,13,1,1,1,1,0,0,0,1,0,0,0
flat,kendriya vihar,0.65,8609.0,755.0,1,1,1,0.0,Unknown,5 to 10 Year Old,774.5687947309086,754.9799459999999,807.9362669811237,0,0,1,Sector 56 Gurgaon,0,0,0,0,0,25,5.0,5.0,5.0,5.0,5.0,45,1,5,14,3,0,0,1,0,0,0,0
flat,ansal heights 86,0.67,5100.0,1314.0,2,2,1,10.0,Unknown,1 to 5 Year Old,1235.0807443395106,1139.7085999129715,1360.0187649999998,1,0,0,Sector 86 Gurgaon,0,0,0,0,0,18,5.0,5.0,5.0,5.0,5.0,4,1,1,0,0,0,0,0,0,0,0,0
flat,breez global heights4.2 â˜…,0.25,7002.0,357.0,1,1,1,1.0,Unknown,1 to 5 Year Old,446.6908771204908,357.0,413.979594,1,0,1,Sohna,0,0,0,0,0,10,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,0,1,0,0,0
flat,kendriya vihar4.1 â˜…,0.58,9586.0,605.0,1,1,1,1.0,Unknown,10+ Year Old,650.9967152294948,605.038819,667.080313538265,0,0,1,Sector 56 Gurgaon,0,0,0,0,0,11,5.0,5.0,5.0,5.0,5.0,45,1,5,14,3,0,1,1,0,0,0,0
flat,om apartment dayanand colony,0.255,4373.0,583.0,1,1,1,3.0,North-East,1 to 5 Year Old,632.8728102359541,582.972824,646.4214403666458,0,0,1,Sector 5 Gurgaon,0,0,0,0,0,2,5.0,5.0,5.0,5.0,5.0,49,2,12,5,0,0,0,0,0,0,0,0
flat,pyramid urban homes 2,0.6,8000.0,750.0,3,2,2,2.0,East,Under Construction,770.4497254141949,750.028552,803.2410685330284,0,0,1,Sector 86 Gurgaon,0,0,0,0,0,3,5.0,5.0,5.0,5.0,5.0,10,1,0,0,0,0,0,0,0,0,0,0
flat,pyramid urban homes 2,0.5,8319.0,601.0,2,2,1,2.0,East,1 to 5 Year Old,647.7014597761238,600.948537,663.3241547797888,0,0,1,Sector 86 Gurgaon,0,0,0,0,0,6,5.0,5.0,5.0,5.0,5.0,10,1,0,0,0,0,0,0,0,0,0,0
flat,greenopolis,0.65,5195.0,1251.0,2,2,2,15.0,Unknown,Under Construction,1183.1804709489163,1250.980458,1273.6999530321762,0,0,1,Sector 89 Gurgaon,0,0,0,0,0,6,5.0,5.0,5.0,5.0,5.0,7,0,0,0,0,0,0,0,0,0,0,0
flat,breez global hill view,0.32,5776.0,554.0,2,2,2,19.0,North,1 to 5 Year Old,608.9822081990142,554.017933,619.189289367693,0,0,1,Sohna,0,0,0,0,0,5,5.0,5.0,5.0,5.0,5.0,15,1,1,1,0,0,0,1,0,1,0,0
flat,satya the hermitage3.5 â˜…,0.8,5517.0,1450.0,2,2,0,10.0,Unknown,1 to 5 Year Old,1450.004969,1249.0893434201744,1460.5688512663687,0,1,0,Sector 103 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,15,1,1,0,2,0,0,0,0,0,0,0
flat,imperia the esfera,0.95,5703.0,1666.0,2,2,0,17.0,Unknown,Under Construction,1577.9877399999998,1422.8117007551432,1663.401424224085,0,1,0,Sector 37C Gurgaon,0,1,0,0,0,0,5.0,5.0,5.0,5.0,5.0,8,2,1,0,0,0,0,0,0,0,0,0
flat,hcbs sports ville3.6 â˜…,0.298,4011.0,743.0,2,2,2,3.0,Unknown,1 to 5 Year Old,743.032017,621.0,796.667790705695,0,1,1,Sohna,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5,0,0,0,0,0,0,0,0,0,0,0
flat,adani aangan arcade,0.5,7763.0,644.0,2,2,1,4.0,Unknown,1 to 5 Year Old,671.990277,644.0,703.7028614334083,0,1,1,Sector 89 A Gurgaon,0,0,0,0,0,11,5.0,5.0,5.0,5.0,5.0,6,1,1,0,0,0,1,0,0,0,0,0
flat,adani aangan galleria,0.25,5000.0,500.0,1,1,1,6.0,Unknown,0 to 1 Year Old,430.0,410.0,499.983155,1,1,1,Sector 89 A Gurgaon,0,0,0,0,0,13,5.0,5.0,5.0,5.0,5.0,3,0,0,0,0,0,0,0,0,0,0,0
flat,shree vardhman flora3.8 â˜…,0.8,5925.0,1350.0,2,3,2,0.0,Unknown,1 to 5 Year Old,1350.008338,1168.6623261354666,1366.664882304463,0,1,0,Sector 90 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,0,0,0,0,0
flat,spectrum centre,0.62,9538.0,650.0,1,1,0,6.0,Unknown,1 to 5 Year Old,650.031921,605.6732051425123,709.3370995711226,0,1,0,Sector 82A Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,11,0,0,0,0,0,0,0,0,0,0,0
flat,smart world gems,0.88,7978.0,1103.0,2,2,0,2.0,Unknown,1 to 5 Year Old,1102.976833,970.0075934422384,1134.7220789685557,0,1,0,Sector 89 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,14,1,1,0,1,0,0,0,0,0,0,0
flat,vatika india next4.1 â˜…,0.8,6426.0,1245.0,2,2,3,9.0,Unknown,1 to 5 Year Old,1178.23758776886,1244.952674,1268.065714894462,0,0,1,Sector 82 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,8,1,1,0,0,0,0,0,0,0,0,0
